person_id,photo_attribution_link,photo_attribution_text
26777,https://business.senedd.wales/UserData/8/8/1/Info00012188/bigpic.jpg,© Senedd (CC-BY 4.0)
26778,https://business.senedd.wales/UserData/1/7/3/Info00008371/bigpic.jpg,© Senedd (CC-BY 4.0)
26779,https://business.senedd.wales/UserData/0/5/6/Info00004650/bigpic.jpg,© Senedd (CC-BY 4.0)
26780,https://business.senedd.wales/UserData/9/8/1/Info00012189/bigpic.jpg,© Senedd (CC-BY 4.0)
26781,https://business.senedd.wales/UserData/0/9/1/Info00012190/bigpic.jpg,© Senedd (CC-BY 4.0)
26782,https://business.senedd.wales/UserData/1/9/1/Info00012191/bigpic.jpg,© Senedd (CC-BY 4.0)
26783,https://business.senedd.wales/UserData/3/8/0/Info00005083/bigpic.jpg,© Senedd (CC-BY 4.0)
26784,https://business.senedd.wales/UserData/7/6/1/Info00012167/bigpic.jpg,© Senedd (CC-BY 4.0)
26785,https://business.senedd.wales/UserData/2/2/8/Info00004822/bigpic.jpg,© Senedd (CC-BY 4.0)
26786,https://business.senedd.wales/UserData/6/9/1/Info00005196/bigpic.jpg,© Senedd (CC-BY 4.0)
26787,https://business.senedd.wales/UserData/8/4/1/Info00012148/bigpic.jpg,© Senedd (CC-BY 4.0)
26788,https://business.senedd.wales/UserData/0/5/1/Info00012150/bigpic.jpg,© Senedd (CC-BY 4.0)
26789,https://business.senedd.wales/UserData/9/5/1/Info00012159/bigpic.jpg,© Senedd (CC-BY 4.0)
26790,https://business.senedd.wales/UserData/9/4/1/Info00012149/bigpic.jpg,© Senedd (CC-BY 4.0)
26791,https://business.senedd.wales/UserData/8/5/1/Info00012158/bigpic.jpg,© Senedd (CC-BY 4.0)
26792,https://business.senedd.wales/UserData/8/6/1/Info00012168/bigpic.jpg,© Senedd (CC-BY 4.0)
26793,https://business.senedd.wales/UserData/1/5/1/Info00012151/bigpic.jpg,© Senedd (CC-BY 4.0)
26794,https://business.senedd.wales/UserData/0/6/1/Info00012160/bigpic.jpg,© Senedd (CC-BY 4.0)
26795,https://business.senedd.wales/UserData/0/5/6/Info00008650/bigpic.jpg,© Senedd (CC-BY 4.0)
26796,https://business.senedd.wales/UserData/2/5/1/Info00012152/bigpic.jpg,© Senedd (CC-BY 4.0)
26797,https://business.senedd.wales/UserData/1/6/1/Info00012161/bigpic.jpg,© Senedd (CC-BY 4.0)
26217,https://business.senedd.wales/UserData/1/6/2/Info00000261/bigpic.jpg,© Senedd (CC-BY 4.0)
